#Name, Date, RaDeg, DecDeg, AlertMag, HistoricMag, HistoricStdDev, Class, Published, Comment
Gaia18amw,2018-03-02 15:37:53,343.16465,-64.24126,18.60,,,"unknown",2018-03-05 15:12:36,"transient near galaxy [PBF2013] J225239.38-641429.3"
Gaia18amv,2018-03-02 03:00:10,256.96663,-55.69354,18.78,,,"unknown",2018-03-05 15:11:30,"blue-ish transient near Glactic plane"
Gaia18amu,2018-03-01 10:48:06,38.29911,-4.58089,18.92,,,"unknown",2018-03-05 15:10:25,"candidate SN 15 arcsecs from galaxy LEDA 175215"
Gaia18amt,2018-03-01 19:05:14,49.64012,21.36191,18.52,,,"unknown",2018-03-05 15:09:31,"candidate SN near galaxy LEDA 1648431"
Gaia18ams,2018-03-02 07:00:19,45.76738,17.86150,18.49,,,"unknown",2018-03-05 15:08:43,"candidate SN rising 15 arcsecs from galaxy LEDA 1543872, GS-TEC predicts SN Ia"
Gaia18amr,2018-03-02 23:01:26,39.66289,7.48723,18.94,,,"unknown",2018-03-05 15:07:26,"candidate SN near galaxy 2MASX J02383892+0729135"
Gaia18amq,2018-03-01 12:47:45,43.19097,6.65471,18.98,,,"unknown",2018-03-05 15:06:28,"candidate SN near galaxy 2MASX J02524584+0639206"
Gaia18amp,2018-03-01 03:34:33,336.13570,-61.30045,17.40,,,"unknown",2018-03-05 15:02:37,"candidate SN 25 arcsecs from galaxy LEDA 356339, GS-TEC predicts SN Ia"
Gaia18amo,2018-03-01 08:56:48,257.80946,-51.76088,18.47,,,"unknown",2018-03-05 15:01:44,"candidate CV, hostless blue transient, rising"
Gaia18amn,2018-03-01 03:01:28,265.86810,-54.79688,18.15,,,"unknown",2018-03-05 15:00:41,"candidate CV, hostless blue transient"
Gaia18amm,2018-02-10 12:11:53,88.27701,58.89172,19.46,,,"unknown",2018-03-05 14:59:50,"candidate SN near galaxy MFGC 4755, GS-TEC predicts SN Ia"
Gaia18aml,2018-03-03 01:01:55,185.39251,55.57442,17.18,,,"SN Ia",2018-03-05 14:58:32,"candidate SN in faint galaxy SDSS J122134.19+553427.7, GS-TEC predicts SN Ia"
Gaia18amk,2018-02-17 12:25:33,132.23313,58.69840,17.31,18.38,0.35,"AGN",2018-02-20 18:25:31,"long-term brightening in erratic Gaia source coincidence with LEDA 3095827 (Seyfert 1 Galaxy)"
Gaia18amj,2018-02-17 04:11:13,59.99616,-54.41361,18.93,,,"unknown",2018-02-20 18:23:26,"candidate SN near galaxy LEDA 419684"
Gaia18ami,2018-02-17 12:56:11,205.52700,66.21164,18.13,,,"unknown",2018-02-20 18:22:22,"candidate SN near galaxy SDSS J134206.49+661242.1"
Gaia18amh,2018-02-17 07:02:49,221.95898,63.09242,18.98,,,"unknown",2018-02-20 18:20:49,"candidate SN near galaxy LEDA 2649467"
Gaia18amg,2018-02-17 18:08:09,114.60419,44.21153,18.93,,,"unknown",2018-02-20 18:19:26,"candidate SN near galaxy SDSS J073824.90+441242.5"
Gaia18amf,2018-02-16 06:19:27,79.22994,-38.66140,17.93,,,"unknown",2018-02-20 18:18:16,"candidate SN near galaxy LEDA 606572 GS-TEC predicts SN Ia"
Gaia18ame,2018-02-16 00:52:42,91.27149,-10.04723,18.64,,,"unknown",2018-02-20 18:15:45,"candidate SN near galaxy 2MASX J06050487-1002485"
Gaia18amd,2018-02-16 07:09:55,242.30800,59.35849,17.82,,,"unknown",2018-02-20 18:14:19,"candidate SN near galaxy SDSS J160913.94+592130.7"
Gaia18amc,2018-02-17 01:07:59,233.47745,59.99035,18.23,,,"unknown",2018-02-20 18:12:58,"candidate SN near galaxy 2MASX J15335507+5959232 GS-TEC predicts SN Ia"
Gaia18amb,2018-01-18 09:31:26,258.44151,36.13447,18.86,,,"unknown",2018-02-20 18:11:24,"candidate SN near galaxy LEDA 2075461"
Gaia18ama,2018-02-14 13:48:13,272.60593,19.52461,16.35,18.51,0.19,"unknown",2018-02-20 18:09:38,"Gaia (and PanSTARRS) source brightens by ~2.5 mags"
Gaia18alz,2018-02-15 03:31:37,337.11784,-75.60163,18.74,,,"unknown",2018-02-20 18:08:09,"candidate SN near galaxy MRSS 048-056045. GS-TEC predicts SN Ia"
Gaia18aly,2018-02-14 17:19:19,339.61522,-77.46818,18.42,,,"unknown",2018-02-20 18:06:29,"blue transient on faint DSS source"
Gaia18alx,2018-02-14 14:12:08,277.28576,-5.54107,18.97,,,"unknown",2018-02-20 18:05:03,"Galactic plane transient near very faint source in PanSTARRS"
Gaia18alw,2018-02-14 23:45:57,102.56329,27.14004,16.96,,,"SN Ia",2018-02-20 18:03:14,"hostless blue transient, declining, GS-TEC predicts SN Ia"
Gaia18alv,2018-02-14 18:56:59,236.15546,72.76695,18.47,,,"unknown",2018-02-20 18:00:55,"candidate SN near galaxy 2MASX J15443713+7246030"
Gaia18alu,2018-02-14 18:13:26,112.51736,54.43644,18.31,,,"SN Ia",2018-02-20 17:59:41,"confirmed SN near galaxy MCG+09-13-010. GS-TEC predicts SN Ia aka SN2017jeh"
Gaia18alt,2018-02-13 14:35:29,281.39402,-30.05604,17.39,,,"unknown",2018-02-20 17:56:06,"hostless, blue transient"
Gaia18als,2018-02-13 10:39:53,284.41559,-47.54417,17.32,,,"unknown",2018-02-20 17:54:52,"candidate SN near galaxy ESO 231-11"
Gaia18alr,2018-02-13 13:50:28,275.76312,16.13589,18.85,,,"unknown",2018-02-20 17:53:38,"candidate SN near galaxy LEDA 2809669 GS-TEC predicts SN Ia"
Gaia18alq,2018-02-13 18:26:42,92.41335,-33.58979,18.08,,,"SN Ia",2018-02-20 17:51:42,"confirmed SN near galaxy FRL 1138 GS-TEC predicts SN Ia aka SN2018rw"
Gaia18alp,2018-02-13 13:15:05,268.83177,54.58629,18.73,,,"unknown",2018-02-20 17:46:28,"candidate SN near galaxy SDSS J175519.50+543510.5 GS-TEC predicts SN Ia"
Gaia18alo,2018-02-10 08:24:54,275.95203,-22.44028,17.99,19.51,0.28,"unknown",2018-02-19 09:27:11,"Gaia source brightens by more than 1 mag"
Gaia18aln,2018-02-13 02:41:13,281.46450,-36.18578,16.99,,,"unknown",2018-02-18 15:34:38,"blue transient near Galactic plane"
Gaia18alm,2018-02-12 17:19:39,311.82347,-84.62437,17.71,,,"SN Ib/c",2018-02-18 15:33:06,"candidate SN near the centre of galaxy 2MASX J20471769-8437285"
Gaia18all,2018-02-12 22:17:12,280.29913,-26.03987,16.34,,,"unknown",2018-02-18 15:31:37,"hostless blue transient near Galactic plane"
Gaia18alk,2018-02-10 01:15:23,289.06853,48.85326,18.90,,,"unknown",2018-02-18 15:30:23,"candidate SN near galaxy shaped object in DSS and PanSTARRS GS-TEC predicts SN Ia"
Gaia18alj,2018-02-12 18:49:24,257.48629,82.00081,19.00,,,"unknown",2018-02-18 15:29:15,"candidate SN near galaxy shaped object in DSS and PanSTARRS GS-TEC predicts SN Ia"
Gaia18ali,2018-02-13 00:18:12,105.73119,62.77241,18.18,,,"SN Ia",2018-02-18 15:21:48,"Confirmed SN Ia SN2017jav near galaxy MCG+10-10-021. Spectrum available on TNS"
Gaia18alh,2018-02-12 17:56:06,100.63864,40.04256,16.31,,,"CV",2018-02-18 15:17:37,"Confirmed CV also reported as ASASSN-18ci and 18cn (see vsnet-alert 21883)"
Gaia18alg,2018-02-09 14:39:13,271.08270,-36.38549,18.52,,,"unknown",2018-02-15 11:07:39,"transient in Galactic plane, declining"
Gaia18alf,2018-02-11 22:04:02,278.94025,-13.87250,17.09,17.51,0.06,"unknown",2018-02-15 11:06:27,"long-term brightening (~0.5 mags) of Gaia source in Galactic plane"
Gaia18ale,2018-02-11 14:24:14,278.02124,-20.84946,14.06,15.65,0.62,"unknown",2018-02-15 11:03:13,"1.8 mag increase in variable red candidate YSO"
Gaia18ald,2018-02-11 16:36:18,99.97558,-36.44909,18.14,,,"unknown",2018-02-15 11:02:05,"transient near faint fuzzy DSS object. GS-TEC predicts SN Ia"
Gaia18alc,2018-02-08 22:55:49,252.16621,-62.59730,18.80,,,"CV",2018-02-15 11:01:14,"transient near galaxy ESO 101-14"
Gaia18alb,2018-02-12 00:23:16,98.55708,-36.20700,18.54,,,"unknown",2018-02-15 11:00:24,"transient near DSS object GS-TEC predicts SN Ia"
Gaia18ala,2018-02-11 22:12:13,278.88042,-22.07104,18.89,,,"unknown",2018-02-15 10:58:57,"transient near Galactic plane, declining"
Gaia18akz,2018-02-11 05:39:03,97.41113,24.21632,18.83,,,"unknown",2018-02-15 10:58:10,"candidate SN declining near galaxy LEDA 1702230, GS-TEC predicts SN Ia"
Gaia18aky,2018-02-12 06:47:32,269.15989,83.80627,17.94,,,"unknown",2018-02-15 10:56:58,"hostless transient, declining"
Gaia18akx,2018-02-11 18:18:19,96.47934,64.74069,17.68,,,"unknown",2018-02-15 10:55:55,"candidate SN near centre of galaxy UGC 3458"
Gaia18akw,2018-02-11 17:55:00,97.60696,40.06727,18.00,,,"unknown",2018-02-15 10:53:47,"candidate SN near galaxy MCG +07-14-001"
Gaia18akv,2018-01-16 07:21:57,284.48971,38.49954,18.68,,,"unknown",2018-02-15 08:25:50,"candidate SN in galaxy 2MASX J18575735+3829588"
Gaia18aku,2018-02-10 10:11:28,275.98882,-22.44182,16.97,18.40,0.10,"unknown",2018-02-15 08:17:41,"Gaia source brightens by ~1.5 mags"
Gaia18akt,2018-02-09 05:25:45,96.32536,12.53626,13.56,13.85,0.05,"unknown",2018-02-15 08:11:54,"0.2 mag increase in Galactic plane source"
Gaia18aks,2018-02-10 08:45:05,272.56466,-41.77041,18.55,,,"unknown",2018-02-15 08:08:47,"blue transient near DSS blobs"
Gaia18akr,2018-02-08 11:40:45,90.64236,27.81962,18.90,,,"unknown",2018-02-15 08:04:46,"hostless transient declining"
Gaia18akq,2018-02-10 10:52:33,101.43031,-20.37277,18.15,,,"unknown",2018-02-15 08:01:03,"blue transient on faint PanSTARRS source, declining"
Gaia18akp,2018-02-11 07:32:31,280.96897,32.59270,18.86,,,"unknown",2018-02-15 07:57:52,"blue transient on faint DSS blob"
Gaia18ako,2018-02-08 07:12:05,296.92569,48.39038,18.91,,,"unknown",2018-02-15 07:55:37,"blue transient near DSS and PanSTARRS source"
Gaia18akn,2018-02-09 16:04:05,276.25300,-15.81501,12.99,13.15,0.02,"unknown",2018-02-15 07:53:20,"Gaia source in Galactic plane brightens by ~0.2 mags"
Gaia18akm,2018-02-07 10:55:43,240.85814,-59.66255,18.70,,,"unknown",2018-02-14 23:51:55,"transient in Galactic plane"
Gaia18akl,2018-02-09 16:21:14,272.68331,-32.23249,16.17,16.56,0.04,"unknown",2018-02-14 23:48:50,"Gaia source in Galactic plane brightens by ~0.4 mags"
Gaia18akk,2018-02-09 20:36:23,272.47308,-33.65270,17.95,18.60,0.05,"unknown",2018-02-14 23:47:14,"Gaia source in Galactic plane brightens by ~0.7 mags"
Gaia18akj,2018-02-09 12:42:10,101.93747,-16.62375,18.71,20.19,0.15,"unknown",2018-02-14 23:45:32,"outburst of ~1.5 mags in Gaia source near Galactic plane"
Gaia18aki,2018-02-09 18:42:23,101.72180,-16.64889,15.84,17.23,0.12,"unknown",2018-02-14 23:44:04,"outburst of ~1.5 mags in Gaia source near Galactic plane, previous outbursts in lightcurve"
Gaia18akh,2018-02-09 12:42:11,102.01921,-16.61129,18.28,20.20,0.13,"unknown",2018-02-14 23:42:35,"Gaia source in Galactic plane brightens by ~1.5 mags, previous events seen"
Gaia18akg,2018-02-09 22:22:57,273.11790,-33.79697,16.29,18.20,0.10,"unknown",2018-02-14 23:40:15,"Gaia source in Galactic plane brightens by almost 2 mags, and gets bluer"
Gaia18akf,2018-02-09 23:44:03,93.70916,30.29779,17.67,,,"unknown",2018-02-14 23:38:48,"candidate SN near galaxy shaped source in DSS, rising"
Gaia18ake,2018-02-09 23:33:49,95.72352,19.97964,18.67,,,"unknown",2018-02-14 23:37:40,"hostless transient in Galactic plane, declining"
Gaia18akd,2018-02-09 11:14:01,99.11257,0.93178,18.15,,,"unknown",2018-02-14 23:36:17,"candidate SN near galaxy ZOA J063626.882+005556.41"
Gaia18akc,2018-02-08 14:31:14,270.29676,-29.08928,16.50,16.77,0.02,"ULENS",2018-02-14 23:35:06,"Gaia source in Galactic plane brightens by ~0.2 mags"
Gaia18akb,2018-02-08 14:29:55,270.62881,-27.84303,16.67,16.98,0.03,"ULENS",2018-02-14 23:33:55,"Gaia source in Galactic plane brightens by ~0.3 mags"
Gaia18aka,2018-02-08 16:27:10,267.29116,-37.67453,18.69,,,"unknown",2018-02-14 23:32:41,"transient in Galactic plane"
Gaia18ajz,2018-02-09 14:09:47,277.56025,-8.22021,17.91,18.86,0.18,"unknown",2018-02-14 23:31:17,"slowly rising Galactic Plane source"
Gaia18ajy,2018-02-08 20:21:31,273.85452,-20.01690,17.19,19.26,0.27,"unknown",2018-02-14 23:30:06,"red star brightens by 2 mags"
Gaia18ajx,2018-02-09 02:58:42,260.94529,-53.76144,18.70,,,"unknown",2018-02-14 23:28:52,"blue transient near Galactic plane, rising"
Gaia18ajw,2018-02-08 22:08:42,120.95035,-57.63171,18.71,,,"unknown",2018-02-14 23:26:48,"candidate SN near galaxy LEDA 387625"
Gaia18ajv,2018-02-08 08:25:55,271.26036,-24.20536,18.17,18.48,0.04,"unknown",2018-02-13 17:50:55,"Gaia source in Galactic plane brightens by ~0.3 mags"
Gaia18aju,2018-02-08 04:17:55,268.92272,-29.22013,16.89,17.35,0.03,"unknown",2018-02-13 17:48:51,"Gaia source in Galactic plane brightens by ~0.5 mags"
Gaia18ajt,2018-02-08 08:37:53,267.13326,-35.08802,15.59,16.59,0.05,"ULENS",2018-02-13 17:42:31,"Gaia source in Galactic plane brightens by almost 1 mag"
Gaia18ajs,2018-02-08 08:26:10,271.22148,-24.44490,14.51,15.66,0.49,"unknown",2018-02-13 17:40:49,"long-term brightening in Gaia source coincidence with maser [ARM2000] G006.049-01.447"
Gaia18ajr,2018-02-08 02:33:09,267.91261,-30.72545,18.94,,,"unknown",2018-02-13 17:38:14,"Galactic plane transient, aka candidate dwarf nova OGLE BLG-DN-196"
Gaia18ajq,2018-02-06 16:27:44,116.36002,-37.94779,19.20,20.30,0.11,"unknown",2018-02-13 11:25:12,"Galactic plane source brightens by ~1mag"
Gaia18ajp,2018-02-07 02:59:01,248.87656,-51.51561,18.76,,,"unknown",2018-02-13 10:26:26,"Galactic plane transient"
Gaia18ajo,2018-02-06 21:49:44,276.23981,-3.68210,17.69,,,"unknown",2018-02-13 10:23:38,"red Galactic plane transient"
Gaia18ajn,2018-02-07 22:19:52,267.40037,-30.92917,14.72,,,"unknown",2018-02-13 09:59:45,"bright Galactic Centre transient with strong emission lines"
Gaia18ajm,2018-02-06 07:06:17,307.63878,48.29084,18.67,18.82,0.03,"unknown",2018-02-12 11:58:59,"Galactic plane source brightens by 0.2 mags"
Gaia18ajl,2018-02-06 10:24:59,259.71150,-34.47002,17.14,17.52,0.07,"unknown",2018-02-12 11:55:53,"candidate YSO brightens by 0.4 mag"
Gaia18ajk,2018-02-06 05:16:24,94.63226,5.21369,17.45,18.45,0.03,"unknown",2018-02-12 11:51:52,"1 mag flare in red star"
Gaia18ajj,2018-02-05 23:06:29,215.84544,-61.17112,16.57,15.44,0.16,"unknown",2018-02-12 11:45:01,"red star fades by >0.8 mag, very red in WISE, candidate YSO"
Gaia18aji,2018-02-06 01:54:25,278.53200,4.10838,17.55,18.57,0.46,"unknown",2018-02-12 11:33:56,"Red erratic variable source in Galactic plane. Long term rise of 2 mag"
Gaia18ajh,2018-02-04 22:51:30,231.35599,-50.44325,18.97,,,"unknown",2018-02-12 11:29:41,"Galactic plane transient"
Gaia18ajg,2018-02-05 16:42:22,109.68643,-24.42953,18.49,19.54,0.35,"unknown",2018-02-12 11:26:22,"variable Galactic plane Gaia source brightens by >1 mag, rapid rise. candidate CV"
Gaia18ajf,2018-02-05 08:27:11,261.90538,-24.12577,14.63,16.93,0.28,"unknown",2018-02-12 10:59:48,"variable red Galactic plane source brightens by >1 mag, candidate YSO (Marton et al.)"
Gaia18aje,2018-02-06 08:53:25,249.39979,-45.99237,17.74,20.48,0.20,"unknown",2018-02-12 10:56:32,"Red Galactic plane source brightens by 2.8 mags, microlensing candidate"
Gaia18ajd,2018-02-05 01:23:29,294.70129,30.80659,18.23,,,"unknown",2018-02-12 10:37:43,"hostless blue Galactic plane transient, declining"
Gaia18ajc,2018-02-05 05:44:06,77.10767,30.37824,18.77,,,"unknown",2018-02-12 10:34:53,"Apparently hostless Galactic plane transient"
Gaia18ajb,2018-02-04 14:39:36,251.63767,-32.67082,14.66,16.81,0.54,"unknown",2018-02-09 13:38:27,"Erratic variability in red Galactic plane star"
Gaia18aja,2018-02-04 14:34:58,254.78573,-29.30476,18.72,,,"unknown",2018-02-09 13:36:16,"Galactic plane transient"
Gaia18aiz,2018-02-04 02:40:04,249.43199,-32.12413,18.73,,,"unknown",2018-02-09 13:34:26,"Galactic plane transient"
Gaia18aiy,2018-02-04 15:06:12,228.35236,-50.03497,18.15,,,"unknown",2018-02-09 13:33:20,"Galactic plane transient near DSS sources"
Gaia18aix,2018-02-03 21:36:18,278.68952,6.88651,19.20,,,"unknown",2018-02-09 13:30:22,"Rising, hostless Galactic plane transient, near a faint galaxy-like PanSTARRS object"
Gaia18aiw,2018-02-04 09:59:05,266.97781,-11.53489,18.66,,,"unknown",2018-02-09 10:24:58,"hostless Galactic plane transient"
Gaia18aiv,2018-02-03 22:08:36,260.54110,-18.78246,18.60,,,"unknown",2018-02-09 10:20:50,"Galactic plane hostless transient, rising"
Gaia18aiu,2018-02-04 11:34:32,80.29877,21.16643,18.77,,,"unknown",2018-02-09 10:18:35,"transient near PanSTARRS and X-ray source, and a faint extended source"
Gaia18ait,2018-02-03 23:31:24,80.85558,18.17822,17.86,,,"unknown",2018-02-09 10:16:34,"transient on top of g=17.7 SDSS source, declining. Candidate CV, aka PS1-14pq"
Gaia18ais,2018-02-03 23:27:38,83.13123,14.86939,18.71,,,"unknown",2018-02-09 10:09:38,"candidate SN near galaxy 2MASX J05323154+1452101"
Gaia18air,2018-02-04 00:56:48,322.61620,48.23623,18.92,,,"unknown",2018-02-09 10:06:36,"Hostless Galactic plane transient"
Gaia18aiq,2018-02-05 00:28:58,109.55913,-23.72759,18.79,19.83,0.45,"unknown",2018-02-09 10:02:13,"2 mag rise on previously variable Galactic Plane source, strong WISE signal, probably YSO"
Gaia18aip,2018-02-05 09:38:43,279.06929,5.53663,17.58,19.32,0.06,"unknown",2018-02-09 09:53:05,"1.5 mag rise on a faint Galactic Plane star"
Gaia18aio,2018-02-03 22:36:39,113.65466,-26.93849,18.64,,,"unknown",2018-02-05 11:46:59,"Apparently hostless Galactic plane transient"
Gaia18ain,2018-02-03 19:58:08,273.46532,0.47562,18.71,,,"unknown",2018-02-05 11:45:56,"Hostless Galactic plane transient, declining"
Gaia18aim,2018-02-03 01:25:27,293.61027,26.17466,18.21,,,"unknown",2018-02-05 11:44:08,"Galactic plane transient on faint PanSTARRS source"
Gaia18ail,2018-02-03 07:07:41,310.07291,39.08295,18.63,17.64,0.22,"unknown",2018-02-04 21:17:27,"red source shows two dimming events, candidate YSO"
Gaia18aik,2018-02-03 01:55:17,273.98290,2.72879,18.09,,,"unknown",2018-02-04 21:16:02,"blue hostless transient near Galactic plane"
Gaia18aij,2018-02-02 17:33:00,75.83397,18.45080,18.14,,,"SN II",2018-02-04 21:14:52,"confirmed SN II ~25 arcsecs from galaxy UGC 3232 aka PS18ba, ATLAS17nhc, SN2017iit"
Gaia18aii,2018-02-03 05:59:47,53.58233,39.59293,18.30,,,"SN Ic",2018-02-04 21:06:37,"candidate SN in galaxy 2MASX J03341957+3935382"
Gaia18aih,2018-02-01 21:27:18,192.35026,-46.92757,18.77,,,"SN II",2018-02-04 09:28:17,"candidate SN near galaxy 2MASX J12492341-4655314 GS-TEC predicts SN II"
Gaia18aig,2018-02-01 15:14:59,207.07085,-43.19242,18.52,,,"unknown",2018-02-04 09:27:23,"Blue transient near DSS source"
Gaia18aif,2018-01-04 10:02:16,160.08877,-46.41962,16.12,,,"SN Ia",2018-02-04 09:26:12,"confirmed SN Ia, aka SN2017jyl"
Gaia18aie,2018-02-01 11:56:39,49.35255,33.16486,18.82,,,"SN Ia",2018-02-04 09:23:27,"candidate SN near PanSTARRS galaxy GS-TEC predicts SN Ia"
Gaia18aid,2018-01-31 22:49:24,103.09756,-15.53368,17.66,17.86,0.02,"unknown",2018-02-04 09:22:28,"outburst in Gaia source, brightens by ~0.4 mags"
Gaia18aic,2018-01-30 10:48:27,102.11017,-15.89856,19.54,20.67,0.08,"unknown",2018-02-04 09:21:05,"Gaia source near Galactic plane brightens by ~1.2mags"
Gaia18aib,2018-02-01 02:36:57,241.16417,-23.22222,18.21,,,"unknown",2018-02-04 09:18:16,"candidate SN near galaxy 2MASX J16043978-2313206"
Gaia18aia,2018-01-30 22:26:23,235.36247,-21.90001,18.96,,,"unknown",2018-02-04 09:16:32,"candidate SN near galaxy SDSS J154126.92-215400.5 GS-TEC predicts SN Ia"
Gaia18ahz,2018-02-01 04:07:56,140.67634,-38.96239,17.20,,,"unknown",2018-02-04 09:15:44,"hostless  blue transient near Galactic Plane"
Gaia18ahy,2018-02-01 01:21:37,296.20028,26.38962,18.89,,,"unknown",2018-02-04 09:14:31,"transient near faint PanSTARRS source in Galactic Plane"
Gaia18ahx,2018-02-01 06:33:09,357.86193,45.28289,18.58,,,"unknown",2018-02-04 09:13:26,"candidate SN near DSS and PanSTARRS source"
Gaia18ahw,2018-02-01 00:30:13,1.96239,44.46051,16.99,,,"unknown",2018-02-04 09:12:27,"hostless blue transient"
Gaia18ahv,2018-02-01 06:12:08,29.33515,40.60248,16.75,,,"SN II",2018-02-04 09:11:11,"candidate SN near PanSTARRS galaxy"
Gaia18ahu,2018-02-01 15:19:36,201.54901,-44.44174,18.41,,,"SN II",2018-02-04 09:10:13,"candidate SN near galaxy LEDA  537292, GS-TEC predicts SN II"
Gaia18aht,2018-01-31 11:42:40,59.56537,21.68851,18.61,,,"unknown",2018-02-04 09:08:36,"blue transient near very faint PanSTARRS source"
Gaia18ahs,2018-01-31 20:43:34,322.72897,39.03598,16.76,18.37,0.78,"unknown",2018-02-04 09:06:03,"2 mag blue flare in Galactic plane source, previous ASAS-SN and MASTER alerts"
Gaia18ahr,2018-01-06 15:58:47,148.45986,-38.67352,18.27,,,"unknown",2018-02-02 11:02:22,"candidate SN 20 arcsec from galaxy 2MASX J09534981-3840046"
Gaia18ahq,2018-01-31 03:52:04,159.26364,-40.52791,18.17,,,"unknown",2018-02-02 10:58:52,"blue transient near faint DSS source"
Gaia18ahp,2018-01-29 04:39:22,108.65524,-20.82137,18.39,18.68,0.04,"unknown",2018-02-01 10:45:56,"0.3 mag rise in Galactic plane source"
Gaia18aho,2018-01-29 02:50:21,221.29476,-20.91193,18.65,,,"unknown",2018-02-01 10:45:11,"candidate SN in emission line galaxy NGC 5743"
Gaia18ahn,2018-01-28 22:19:29,235.10604,-12.42963,17.52,,,"unknown",2018-02-01 10:44:22,"candidate SN rising near galaxy 2MASX J15402475-1225508"
Gaia18ahm,2018-01-28 15:44:58,165.96852,-33.31981,18.49,,,"unknown",2018-02-01 10:31:49,"candidate SN declining near galaxy 6dFGS gJ110352.2-331913, GS-TEC predicts SN Ia"
Gaia18ahl,2018-01-29 03:44:09,262.97357,5.53666,16.88,,,"unknown",2018-02-01 10:18:37,"blue transient rising on faint blue PanSTARRS source"
Gaia18ahk,2017-12-31 14:34:05,357.41609,32.57589,17.80,,,"unknown",2018-02-01 10:16:56,"candidate SN near galaxy SDSS J234939.87+323434.0"
Gaia18ahj,2018-01-28 13:04:19,312.12976,29.86508,18.92,17.51,0.23,"unknown",2018-01-29 19:19:39,"High amplitude Gaia variable dims by 1.5 mag"
Gaia18ahi,2018-01-28 10:33:00,113.97851,-23.53148,18.68,19.68,0.38,"unknown",2018-01-29 19:18:37,"Galactic plane Gaia source brightens by ~1 mag (history of variability)"
Gaia18ahh,2018-01-28 07:56:55,261.88876,7.33965,18.90,,,"unknown",2018-01-29 19:17:45,"candidate SN near SDSS J172733.34+072023.0 GS-TEC predicts SN Ia"
Gaia18ahg,2018-01-28 05:04:11,83.94121,-8.79687,18.32,,,"unknown",2018-01-29 19:15:26,"hostless blue transient"
Gaia18ahf,2018-01-27 23:10:49,77.19907,-5.63397,18.35,18.75,0.06,"unknown",2018-01-29 11:10:33,"Gaia source brightens by 0.4 mag over 275 days"
